1, -20.000000, -20.000000
2, -21.000000, -20.010000
3, -19.000000, -19.999900
4, -21.000000, -20.009901
5, -21.000000, -20.019802
6, -21.000000, -20.029604
7, -21.000000, -20.039308
8, -21.000000, -20.048915
9, -21.000000, -20.058426
10, -21.000000, -20.067841
11, -21.000000, -20.077163
12, -21.000000, -20.086391
13, -21.000000, -20.095527
14, -21.000000, -20.104572
15, -20.000000, -20.103526
16, -20.000000, -20.102491
17, -21.000000, -20.111466
18, -20.000000, -20.110352
19, -21.000000, -20.119248
20, -21.000000, -20.128056
21, -20.000000, -20.126775
22, -19.000000, -20.115507
23, -20.000000, -20.114352
24, -20.000000, -20.113209
25, -21.000000, -20.122077
26, -21.000000, -20.130856
27, -21.000000, -20.139547
28, -21.000000, -20.148152
29, -20.000000, -20.146670
30, -19.000000, -20.135204
31, -21.000000, -20.143852
32, -20.000000, -20.142413
33, -20.000000, -20.140989
34, -18.000000, -20.119579
35, -19.000000, -20.108383
36, -19.000000, -20.097299
37, -21.000000, -20.106326
38, -20.000000, -20.105263
39, -20.000000, -20.104211
40, -21.000000, -20.113168
41, -20.000000, -20.112037
42, -20.000000, -20.110916
43, -19.000000, -20.099807
44, -21.000000, -20.108809
45, -20.000000, -20.107721
46, -20.000000, -20.106644
47, -21.000000, -20.115577
48, -21.000000, -20.124422
49, -19.000000, -20.113177
50, -19.000000, -20.102046
51, -20.000000, -20.101025
52, -21.000000, -20.110015
53, -19.000000, -20.098915
54, -21.000000, -20.107926
55, -21.000000, -20.116846
56, -21.000000, -20.125678
57, -21.000000, -20.134421
58, -20.000000, -20.133077
59, -21.000000, -20.141746
60, -21.000000, -20.150329
61, -20.000000, -20.148825
62, -21.000000, -20.157337
63, -20.000000, -20.155764
64, -20.000000, -20.154206
65, -21.000000, -20.162664
66, -21.000000, -20.171037
67, -21.000000, -20.179327
68, -20.000000, -20.177534
69, -21.000000, -20.185758
70, -21.000000, -20.193901
71, -21.000000, -20.201962
72, -21.000000, -20.209942
73, -21.000000, -20.217843
74, -21.000000, -20.225664
75, -21.000000, -20.233408
76, -20.000000, -20.231074
77, -21.000000, -20.238763
78, -21.000000, -20.246375
79, -21.000000, -20.253912
80, -21.000000, -20.261372
81, -21.000000, -20.268759
82, -20.000000, -20.266071
83, -18.000000, -20.243410
84, -20.000000, -20.240976
85, -21.000000, -20.248567
86, -21.000000, -20.256081
87, -19.000000, -20.243520
88, -20.000000, -20.241085
89, -21.000000, -20.248674
90, -21.000000, -20.256187
91, -20.000000, -20.253625
92, -21.000000, -20.261089
93, -21.000000, -20.268478
94, -20.000000, -20.265793
95, -20.000000, -20.263136
96, -18.000000, -20.240504
97, -21.000000, -20.248099
