1, 2
2, 0
3, 0
4, 0
5, 0
6, 1
7, 3
8, 2
9, 0
10, 2
11, 0
12, 1
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 1
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 2
32, 0
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 0
41, 0
42, 0
43, 0
44, 0
45, 0
46, 0
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 0
54, 0
55, 0
56, 0
57, 0
58, 0
59, 0
60, 0
61, 0
62, 0
63, 0
64, 0
65, 0
66, 0
67, 0
68, 0
69, 0
70, 0
71, 0
72, 0
73, 0
74, 0
75, 0
76, 0
77, 0
78, 0
79, 0
80, 0
81, 0
82, 0
83, 0
84, 0
85, 0
86, 0
87, 0
88, 0
89, 0
90, 0
91, 0
92, 0
93, 0
94, 0
95, 0
96, 0
97, 0
98, 0
99, 0
100, 0
101, 0
102, 0
103, 0
104, 0
105, 0
106, 0
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 0
114, 0
115, 0
116, 0
117, 0
118, 0
119, 0
120, 0
121, 0
122, 0
123, 0
124, 0
125, 0
126, 0
127, 0
128, 0
129, 0
130, 0
131, 0
132, 0
133, 0
134, 0
135, 0
136, 0
137, 0
138, 0
139, 0
140, 0
141, 0
142, 0
143, 0
144, 0
145, 0
146, 0
147, 0
148, 0
149, 0
150, 0
151, 0
152, 0
153, 0
154, 0
155, 0
156, 0
157, 0
158, 0
159, 0
160, 0
161, 0
162, 0
163, 0
164, 0
165, 0
166, 0
167, 0
168, 0
169, 0
170, 0
171, 0
172, 0
173, 0
174, 0
175, 0
176, 0
177, 0
178, 0
179, 0
180, 0
181, 0
182, 0
183, 0
184, 0
185, 0
186, 0
187, 0
188, 0
189, 0
190, 0
191, 0
192, 0
193, 0
194, 0
195, 0
196, 0
197, 0
198, 0
199, 0
200, 0
201, 0
202, 0
203, 0
204, 0
205, 0
206, 0
207, 0
208, 0
209, 0
210, 0
211, 0
212, 0
213, 0
214, 0
215, 0
216, 0
217, 0
218, 0
219, 0
220, 0
221, 0
222, 0
223, 0
224, 0
225, 0
226, 0
227, 0
228, 0
229, 0
230, 0
231, 0
232, 0
233, 0
234, 0
235, 0
236, 0
237, 0
238, 0
239, 0
240, 0
241, 0
242, 0
243, 0
244, 0
245, 0
246, 0
247, 0
248, 0
249, 0
250, 0
251, 0
252, 0
253, 0
254, 0
255, 0
256, 0
257, 0
258, 0
259, 0
260, 0
261, 0
262, 0
263, 0
264, 0
265, 0
266, 0
267, 0
268, 0
269, 0
270, 0
271, 0
272, 0
273, 0
274, 0
275, 0
276, 0
277, 0
278, 0
279, 0
280, 0
281, 0
282, 0
283, 0
284, 0
285, 0
286, 0
287, 0
288, 0
289, 0
290, 0
291, 0
292, 0
293, 0
294, 0
295, 0
296, 0
297, 0
298, 0
299, 0
300, 0
301, 0
302, 0
303, 0
304, 0
305, 0
306, 0
307, 0
308, 0
309, 0
310, 0
311, 0
312, 0
313, 0
314, 0
315, 0
316, 0
317, 0
318, 0
319, 0
320, 0
321, 0
322, 0
323, 0
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0
337, 0
338, 0
339, 0
340, 0
341, 0
342, 0
343, 0
344, 0
345, 0
346, 0
347, 0
348, 0
349, 0
350, 0
351, 0
352, 0
353, 0
354, 0
355, 0
356, 0
357, 0
358, 0
359, 0
360, 0
361, 0
362, 0
363, 0
364, 0
365, 0
366, 0
367, 0
368, 0
369, 0
370, 0
371, 0
372, 0
373, 0
374, 0
375, 0
376, 0
377, 0
378, 0
379, 0
380, 0
381, 0
382, 0
383, 0
384, 0
385, 0
386, 0
387, 0
388, 0
389, 0
390, 0
391, 0
392, 0
393, 0
394, 0
395, 0
396, 0
397, 0
398, 0
399, 0
400, 0
401, 0
402, 0
403, 0
404, 0
405, 0
406, 0
407, 0
408, 0
409, 0
410, 0
411, 0
412, 0
413, 0
414, 0
415, 0
416, 0
417, 0
418, 0
419, 0
420, 1
421, 0
422, 0
423, 0
424, 0
425, 0
426, 1
427, 1
428, 2
429, 3
430, 1
431, 2
432, 0
433, 1
434, 0
435, 0
436, 2
437, 1
438, 2
439, 0
440, 1
441, 1
442, 2
443, 2
444, 1
445, 0
446, 0
447, 1
448, 1
449, 1
450, 1
451, 1
452, 0
453, 0
454, 2
455, 1
456, 1
457, 0
458, 0
459, 1
460, 0
461, 0
462, 1
463, 2
464, 1
465, 0
466, 0
467, 1
468, 6
469, 0
470, 0
471, 0
472, 0
473, 0
474, 0
475, 2
476, 1
477, 0
478, 0
479, 1
480, 0
481, 1
482, 1
483, 1
484, 0
485, 0
486, 3
487, 0
488, 1
489, 1
490, 0
491, 0
492, 0
493, 0
494, 1
495, 1
496, 1
497, 0
498, 0
499, 0
500, 0
501, 0
502, 0
503, 0
504, 2
505, 0
506, 1
507, 1
508, 1
509, 1
510, 1
511, 0
512, 0
513, 1
514, 1
515, 0
516, 0
517, 1
518, 1
519, 1
520, 1
521, 1
522, 1
523, 0
524, 1
525, 2
526, 2
527, 2
528, 0
529, 0
530, 0
531, 1
532, 1
533, 0
534, 1
535, 2
536, 0
537, 0
538, 2
539, 1
540, 0
541, 0
542, 1
543, 0
544, 0
545, 1
546, 0
547, 0
548, 1
549, 1
550, 0
551, 0
552, 0
553, 2
554, 0
555, 0
556, 1
557, 3
558, 0
559, 0
560, 1
561, 2
562, 0
563, 0
564, 1
565, 1
566, 0
567, 3
568, 0
569, 1
570, 1
571, 1
572, 0
573, 3
574, 0
575, 2
576, 0
577, 0
578, 0
579, 1
580, 1
581, 3
582, 0
583, 1
584, 0
585, 1
586, 0
587, 0
588, 1
589, 0
590, 0
591, 0
592, 1
593, 2
594, 2
595, 0
596, 1
597, 1
598, 0
599, 1
600, 1
601, 1
602, 0
603, 1
604, 0
605, 0
606, 0
607, 1
608, 1
609, 0
610, 0
611, 0
612, 0
613, 1
614, 0
615, 1
616, 0
617, 1
618, 0
619, 0
620, 1
621, 1
622, 0
623, 0
624, 1
625, 0
626, 0
627, 0
628, 0
629, 2
630, 0
631, 1
632, 0
633, 0
634, 1
635, 0
636, 0
637, 2
638, 3
639, 0
640, 0
641, 1
642, 0
643, 0
644, 1
645, 1
646, 1
647, 1
648, 0
649, 0
650, 2
651, 0
652, 1
653, 1
654, 0
655, 1
656, 1
657, 0
658, 0
659, 1
660, 0
661, 0
662, 1
663, 1
664, 1
665, 0
666, 0
667, 1
668, 1
669, 0
670, 1
671, 1
672, 1
673, 1
674, 0
675, 0
676, 1
677, 0
678, 0
679, 0
680, 0
681, 0
682, 0
683, 0
684, 0
685, 0
686, 0
687, 1
688, 1
689, 1
690, 1
691, 1
692, 1
693, 0
694, 0
695, 1
696, 1
697, 0
698, 1
699, 0
700, 1
701, 1
702, 0
703, 1
704, 1
705, 1
706, 1
707, 0
708, 0
709, 1
710, 1
711, 0
712, 0
713, 0
714, 0
715, 0
716, 0
717, 2
718, 1
719, 0
720, 1
721, 1
722, 3
723, 1
724, 1
725, 1
726, 1
727, 0
728, 0
729, 1
730, 0
731, 0
732, 1
733, 1
734, 1
735, 0
736, 0
737, 0
738, 0
739, 0
740, 0
741, 0
742, 0
743, 0
744, 3
745, 1
746, 0
747, 1
748, 2
749, 0
750, 1
751, 1
752, 1
753, 1
754, 0
755, 0
756, 0
757, 2
758, 3
759, 0
760, 2
761, 0
762, 0
763, 0
764, 1
765, 0
766, 0
767, 1
768, 1
769, 0
770, 0
771, 1
772, 2
773, 1
774, 0
775, 2
776, 0
777, 1
778, 0
779, 0
780, 2
781, 0
782, 0
783, 1
784, 2
785, 1
786, 0
787, 1
788, 1
789, 1
790, 2
791, 0
792, 3
793, 1
794, 1
795, 1
796, 2
797, 2
798, 2
799, 1
800, 0
801, 1
802, 1
803, 1
804, 0
805, 2
806, 1
807, 0
808, 0
809, 2
810, 2
811, 0
812, 1
813, 1
814, 2
815, 0
816, 0
817, 1
818, 0
819, 0
820, 0
821, 1
822, 2
823, 0
824, 1
825, 1
826, 2
827, 0
828, 0
829, 1
830, 1
831, 1
832, 2
833, 2
834, 1
835, 0
836, 1
837, 2
838, 0
839, 1
840, 1
841, 0
842, 1
843, 0
844, 0
845, 1
846, 0
847, 1
848, 0
849, 0
850, 1
851, 0
852, 0
853, 1
854, 1
855, 0
856, 1
857, 0
858, 0
859, 0
860, 2
861, 0
862, 1
863, 0
864, 1
865, 0
866, 1
867, 0
868, 0
869, 0
870, 2
871, 1
872, 1
873, 2
874, 0
875, 1
876, 2
877, 2
878, 1
879, 2
880, 0
881, 1
882, 2
883, 1
884, 0
885, 0
886, 0
887, 0
888, 1
889, 0
890, 0
891, 0
892, 0
893, 0
894, 0
895, 0
896, 2
897, 0
898, 0
899, 0
900, 0
901, 0
902, 0
903, 0
904, 1
905, 0
906, 0
907, 3
908, 3
909, 1
910, 1
911, 1
912, 1
913, 0
914, 2
915, 0
916, 0
917, 0
918, 0
919, 1
920, 0
921, 0
922, 0
923, 0
924, 0
925, 0
926, 0
927, 0
928, 1
929, 0
930, 0
931, 0
932, 0
933, 0
934, 0
935, 0
936, 1
937, 0
938, 0
939, 0
940, 0
941, 0
942, 0
943, 0
944, 0
945, 0
946, 0
947, 0
948, 0
949, 0
950, 0
951, 0
952, 0
953, 0
954, 0
955, 0
956, 0
957, 0
958, 0
959, 0
960, 0
961, 0
962, 0
963, 0
964, 1
965, 0
966, 0
967, 0
968, 0
969, 0
970, 0
971, 0
972, 0
973, 0
974, 0
975, 0
976, 0
977, 0
978, 0
979, 0
980, 0
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 0
988, 0
989, 0
990, 0
991, 0
992, 0
993, 0
994, 0
995, 0
996, 0
997, 0
998, 0
999, 0
1000, 0
