23, 0
46, 0
67, 0
138, 1
161, 0
259, 2
282, 0
305, 0
328, 0
351, 0
374, 0
397, 0
420, 0
441, 0
464, 0
487, 0
557, 1
578, 0
599, 0
622, 0
645, 0
668, 0
691, 0
714, 0
765, 1
788, 0
811, 0
832, 0
928, 2
951, 0
1049, 2
1120, 1
1143, 0
1166, 0
1189, 0
1212, 0
1281, 1
1304, 0
1325, 0
1346, 0
1369, 0
1392, 0
1415, 0
1438, 0
1459, 0
1580, 2
1603, 0
1624, 0
1647, 0
1670, 0
1693, 0
1716, 0
1767, 1
1835, 1
1856, 0
1879, 0
1948, 1
1971, 0
1994, 0
2015, 0
2038, 0
2061, 0
2084, 0
2107, 0
2130, 0
2153, 0
2176, 0
2199, 0
2222, 0
2245, 0
2268, 0
2291, 0
2314, 0
2382, 1
2512, 3
2535, 0
2558, 0
2581, 0
2602, 0
2625, 0
2711, 2
2732, 0
2755, 0
2778, 0
2801, 0
2824, 0
2847, 0
2868, 0
2891, 0
2912, 0
2935, 0
2958, 0
2981, 0
3002, 0
3023, 0
3092, 1
3115, 0
3136, 0
3157, 0
3180, 0
3203, 0
3226, 0
3249, 0
3272, 0
3293, 0
3316, 0
3339, 0
3362, 0
3383, 0
3406, 0
3475, 1
3498, 0
3521, 0
3640, 2
3661, 0
3684, 0
3707, 0
3730, 0
3751, 0
3871, 2
3894, 0
3917, 0
3940, 0
3963, 0
3984, 0
4007, 0
4030, 0
4053, 0
4076, 0
4097, 0
4120, 0
4143, 0
4166, 0
4189, 0
4212, 0
4281, 1
4304, 0
4327, 0
4350, 0
4373, 0
4396, 0
4419, 0
4440, 0
4463, 0
4486, 0
4509, 0
4532, 0
4555, 0
4576, 0
4597, 0
4620, 0
4690, 1
4713, 0
4736, 0
4757, 0
4780, 0
4803, 0
4826, 0
4849, 0
4872, 0
4895, 0
4918, 0
4941, 0
4964, 0
4985, 0
5008, 0
5031, 0
5054, 0
5075, 0
5098, 0
5121, 0
5219, 2
5240, 0
5263, 0
5312, 1
5410, 2
5431, 0
5452, 0
5473, 0
5496, 0
5519, 0
5617, 2
5688, 1
5711, 0
5734, 0
5803, 1
5875, 1
5943, 1
5964, 0
5987, 0
