51, 1
103, 1
156, 1
179, 0
202, 0
225, 0
246, 0
269, 0
292, 0
315, 0
338, 0
488, 3
511, 0
532, 0
601, 1
652, 1
673, 0
696, 0
719, 0
742, 0
840, 2
911, 1
983, 1
1004, 0
1106, 2
1129, 0
1152, 0
1175, 0
1198, 0
1249, 1
1272, 0
1295, 0
1395, 2
1418, 0
1441, 0
1464, 0
1485, 0
1508, 0
1531, 0
1552, 0
1621, 1
1644, 0
1667, 0
1690, 0
1711, 0
1734, 0
1757, 0
1780, 0
1803, 0
1826, 0
1849, 0
1872, 0
1893, 0
1916, 0
1939, 0
1962, 0
1985, 0
2008, 0
2077, 1
2100, 0
2123, 0
2146, 0
2169, 0
2192, 0
2215, 0
2238, 0
2305, 1
2328, 0
2351, 0
2402, 1
2425, 0
2494, 1
2517, 0
2540, 0
2563, 0
2586, 0
2609, 0
2632, 0
2655, 0
2678, 0
2701, 0
2724, 0
2747, 0
2770, 0
2793, 0
2816, 0
2839, 0
2862, 0
2929, 1
2952, 0
2975, 0
3046, 1
3067, 0
3090, 0
3111, 0
3134, 0
3157, 0
3180, 0
3203, 0
3224, 0
3247, 0
3270, 0
3291, 0
3314, 0
3337, 0
3360, 0
3381, 0
3449, 1
3470, 0
3493, 0
3516, 0
3539, 0
3560, 0
3583, 0
3606, 0
3629, 0
3652, 0
3675, 0
3698, 0
3721, 0
3744, 0
3795, 1
3818, 0
3890, 1
3913, 0
3936, 0
3959, 0
3982, 0
4003, 0
4026, 0
4095, 1
4118, 0
4141, 0
4164, 0
4187, 0
4210, 0
4233, 0
4256, 0
4279, 0
4302, 0
4325, 0
4346, 0
4369, 0
4392, 0
4443, 1
4466, 0
4489, 0
4608, 2
4631, 0
4652, 0
4675, 0
4696, 0
4719, 0
4742, 0
4765, 0
4788, 0
4811, 0
4907, 2
4930, 0
4953, 0
4976, 0
4997, 0
5066, 1
5087, 0
5159, 1
5182, 0
5203, 0
5226, 0
5249, 0
5272, 0
5295, 0
5318, 0
5341, 0
5413, 1
5482, 1
5505, 0
5526, 0
5547, 0
5570, 0
5591, 0
5614, 0
5637, 0
5706, 1
5729, 0
5752, 0
5775, 0
5798, 0
5819, 0
5842, 0
5865, 0
5888, 0
5911, 0
5934, 0
5955, 0
5978, 0
6001, 0
6099, 2
6170, 1
6191, 0
6263, 1
6286, 0
6309, 0
6330, 0
6353, 0
6376, 0
6399, 0
6420, 0
6489, 1
6512, 0
6533, 0
6603, 1
6626, 0
6647, 0
6670, 0
6693, 0
6716, 0
6739, 0
6762, 0
6785, 0
6903, 2
6926, 0
6949, 0
6972, 0
6995, 0
7018, 0
7041, 0
7062, 0
