51, 1
103, 1
156, 1
179, 0
202, 0
225, 0
246, 0
346, 2
369, 0
390, 0
413, 0
434, 0
457, 0
478, 0
501, 0
599, 2
622, 0
645, 0
668, 0
691, 0
714, 0
737, 0
760, 0
783, 0
806, 0
857, 1
957, 2
1028, 1
1100, 1
1172, 1
1195, 0
1218, 0
1241, 0
1264, 0
1285, 0
1383, 2
1404, 0
1427, 0
1450, 0
1473, 0
1496, 0
1519, 0
1542, 0
1563, 0
1586, 0
1609, 0
1632, 0
1655, 0
1678, 0
1701, 0
1724, 0
1745, 0
1768, 0
1791, 0
1814, 0
1837, 0
1860, 0
1883, 0
1906, 0
1929, 0
1952, 0
1973, 0
1996, 0
2017, 0
2040, 0
2063, 0
2086, 0
2109, 0
2132, 0
2201, 1
2270, 1
2291, 0
2342, 1
2365, 0
2386, 0
2484, 2
2507, 0
2530, 0
2553, 0
2624, 1
2675, 1
2698, 0
2721, 0
2744, 0
2765, 0
2788, 0
2856, 1
2879, 0
2902, 0
2923, 0
2946, 0
2969, 0
3039, 1
3062, 0
3083, 0
3106, 0
3155, 1
3178, 0
3201, 0
3224, 0
3247, 0
3270, 0
3293, 0
3316, 0
3339, 0
3437, 2
3458, 0
3481, 0
3504, 0
3575, 1
3598, 0
3621, 0
3644, 0
3667, 0
3688, 0
3711, 0
3734, 0
3757, 0
3780, 0
3803, 0
3826, 0
3849, 0
3872, 0
3895, 0
3918, 0
3941, 0
3964, 0
3987, 0
4010, 0
4033, 0
4056, 0
4126, 1
4227, 2
4250, 0
4273, 0
4345, 1
4368, 0
4391, 0
4414, 0
4437, 0
4460, 0
4532, 1
4553, 0
4576, 0
4599, 0
4650, 1
4673, 0
4694, 0
4717, 0
4740, 0
4763, 0
4784, 0
4807, 0
4830, 0
4853, 0
4951, 2
4972, 0
5072, 2
5095, 0
5116, 0
5139, 0
5190, 1
5259, 1
5280, 0
5385, 2
5408, 0
5431, 0
5498, 1
5521, 0
5544, 0
5567, 0
5590, 0
5613, 0
5636, 0
5659, 0
5729, 1
5752, 0
5803, 1
5826, 0
5849, 0
5872, 0
5895, 0
5918, 0
5939, 0
5962, 0
6013, 1
6081, 1
6104, 0
6127, 0
6150, 0
6248, 2
6269, 0
6423, 3
6495, 1
6518, 0
6541, 0
6613, 1
6636, 0
6659, 0
6682, 0
6705, 0
6728, 0
6751, 0
6774, 0
6797, 0
6820, 0
6843, 0
6864, 0
6887, 0
6970, 2
6993, 0
7016, 0
7039, 0
7062, 0
7085, 0
7108, 0
7131, 0
7154, 0
7177, 0
7200, 0
7223, 0
7246, 0
7269, 0
7336, 1
7359, 0
7382, 0
7501, 2
7522, 0
