23, 0
46, 0
67, 0
90, 0
113, 0
136, 0
157, 0
255, 2
276, 0
299, 0
322, 0
345, 0
368, 0
391, 0
462, 1
485, 0
508, 0
529, 0
552, 0
575, 0
644, 1
717, 1
738, 0
761, 0
784, 0
882, 2
1003, 2
1106, 2
1159, 1
1236, 1
1259, 0
1380, 2
1403, 0
1424, 0
1445, 0
1468, 0
1491, 0
1561, 1
1584, 0
1607, 0
1630, 0
1653, 0
1676, 0
1699, 0
1797, 2
1820, 0
1843, 0
1866, 0
1917, 1
1940, 0
1963, 0
2012, 1
2035, 0
2058, 0
2081, 0
2104, 0
2155, 1
2224, 1
2296, 1
2319, 0
2342, 0
2411, 1
2434, 0
2457, 0
2480, 0
2503, 0
2526, 0
2597, 1
2618, 0
2641, 0
2664, 0
2734, 1
2757, 0
2780, 0
2803, 0
2826, 0
2924, 2
2947, 0
2968, 0
2991, 0
3014, 0
3037, 0
3058, 0
3081, 0
3104, 0
3127, 0
3150, 0
3173, 0
3196, 0
3219, 0
3242, 0
3263, 0
3360, 2
3383, 0
3406, 0
3429, 0
3452, 0
3475, 0
3544, 1
3640, 2
3663, 0
3684, 0
3707, 0
3730, 0
3753, 0
3776, 0
3799, 0
3822, 0
3845, 0
3868, 0
3937, 1
3958, 0
3981, 0
4002, 0
4025, 0
4094, 1
4117, 0
4140, 0
4209, 1
4281, 1
4304, 0
4325, 0
4348, 0
4371, 0
4394, 0
4417, 0
4440, 0
4463, 0
4514, 1
4537, 0
4656, 2
4776, 2
4851, 1
4925, 1
4976, 1
4999, 0
5068, 1
5091, 0
5114, 0
5137, 0
5284, 3
5305, 0
5425, 2
5448, 0
5471, 0
5522, 1
5543, 0
5566, 0
5662, 2
5714, 1
5737, 0
5760, 0
5783, 0
5850, 1
5873, 0
5942, 1
5965, 0
5986, 0
6007, 0
6030, 0
6053, 0
6076, 0
6099, 0
6122, 0
6145, 0
6168, 0
6191, 0
6214, 0
6237, 0
6260, 0
6283, 0
6306, 0
6402, 2
6423, 0
6446, 0
6469, 0
6492, 0
6515, 0
6538, 0
6561, 0
6584, 0
6682, 2
6705, 0
6726, 0
6749, 0
6818, 1
6841, 0
6862, 0
6883, 0
