23, 0
46, 0
67, 0
90, 0
162, 1
185, 0
208, 0
231, 0
252, 0
275, 0
298, 0
321, 0
342, 0
365, 0
388, 0
411, 0
434, 0
485, 1
556, 1
579, 0
602, 0
625, 0
648, 0
669, 0
692, 0
715, 0
738, 0
836, 2
857, 0
977, 2
1000, 0
1021, 0
1044, 0
1067, 0
1088, 0
1111, 0
1134, 0
1157, 0
1178, 0
1201, 0
1224, 0
1247, 0
1268, 0
1291, 0
1312, 0
1363, 1
1386, 0
1409, 0
1432, 0
1455, 0
1478, 0
1501, 0
1522, 0
1545, 0
1566, 0
1686, 2
1709, 0
1732, 0
1755, 0
1778, 0
1801, 0
1901, 2
1924, 0
1947, 0
1970, 0
1993, 0
2016, 0
2039, 0
2062, 0
2085, 0
2108, 0
2131, 0
2182, 1
2205, 0
2228, 0
2297, 1
2320, 0
2341, 0
2364, 0
2385, 0
2408, 0
2429, 0
2497, 1
2520, 0
2543, 0
2566, 0
2589, 0
2612, 0
2635, 0
2658, 0
2681, 0
2704, 0
2727, 0
2750, 0
2773, 0
2842, 1
2863, 0
2886, 0
2909, 0
2930, 0
2953, 0
3020, 1
3043, 0
3066, 0
3089, 0
3112, 0
3135, 0
3184, 1
3207, 0
3230, 0
3328, 2
3399, 1
3519, 2
3642, 2
3663, 0
3686, 0
3709, 0
3732, 0
3753, 0
3776, 0
3799, 0
3822, 0
3845, 0
3868, 0
3891, 0
3914, 0
3937, 0
3958, 0
4009, 1
4032, 0
4055, 0
4078, 0
4101, 0
4124, 0
4194, 1
4263, 1
4286, 0
4335, 1
4358, 0
4381, 0
4450, 1
4473, 0
4494, 0
4544, 1
4567, 0
4590, 0
4642, 1
4663, 0
4686, 0
4709, 0
4760, 1
4812, 1
4835, 0
4858, 0
4881, 0
4904, 0
4925, 0
4948, 0
4971, 0
4994, 0
5017, 0
5040, 0
5063, 0
5086, 0
5109, 0
5132, 0
5155, 0
5178, 0
5201, 0
5224, 0
5247, 0
5270, 0
5293, 0
5316, 0
5385, 1
5408, 0
5476, 1
5499, 0
5520, 0
5589, 1
5612, 0
5635, 0
5658, 0
5679, 0
5702, 0
5771, 1
5792, 0
5815, 0
5838, 0
5906, 1
