23, 0
46, 0
67, 0
90, 0
113, 0
136, 0
157, 0
180, 0
203, 0
226, 0
249, 0
272, 0
321, 1
344, 0
365, 0
388, 0
459, 1
482, 0
505, 0
556, 1
579, 0
600, 0
621, 0
644, 0
667, 0
690, 0
713, 0
736, 0
834, 2
905, 1
928, 0
951, 0
974, 0
997, 0
1020, 0
1043, 0
1064, 0
1087, 0
1110, 0
1133, 0
1184, 1
1236, 1
1257, 0
1278, 0
1299, 0
1322, 0
1345, 0
1368, 0
1391, 0
1412, 0
1435, 0
1519, 2
1542, 0
1626, 2
1649, 0
1672, 0
1693, 0
1716, 0
1739, 0
1760, 0
1783, 0
1850, 1
1873, 0
1896, 0
1967, 1
1990, 0
2013, 0
2036, 0
2059, 0
2082, 0
2105, 0
2128, 0
2151, 0
2174, 0
2270, 2
2293, 0
2316, 0
2369, 1
2390, 0
2440, 1
2509, 1
2559, 1
2631, 1
2702, 1
2725, 0
2748, 0
2815, 1
2838, 0
2861, 0
2884, 0
2907, 0
2930, 0
2951, 0
2974, 0
2997, 0
3020, 0
3043, 0
3066, 0
3089, 0
3156, 1
3179, 0
3202, 0
3225, 0
3248, 0
3271, 0
3294, 0
3317, 0
3340, 0
3363, 0
3459, 2
3482, 0
3505, 0
3528, 0
3551, 0
3574, 0
3597, 0
3695, 2
3716, 0
3739, 0
3760, 0
3829, 1
3879, 1
3951, 1
3974, 0
4025, 1
4048, 0
4069, 0
4092, 0
4115, 0
4138, 0
4161, 0
4231, 1
4254, 0
4277, 0
4300, 0
4323, 0
4344, 0
4367, 0
4390, 0
4441, 1
4464, 0
4485, 0
4508, 0
4529, 0
4552, 0
4575, 0
4598, 0
4621, 0
4642, 0
4665, 0
4688, 0
4755, 1
4778, 0
4801, 0
4824, 0
4847, 0
4868, 0
4964, 2
4987, 0
5010, 0
5033, 0
5056, 0
5077, 0
5100, 0
5123, 0
5146, 0
5169, 0
5236, 1
5259, 0
5280, 0
5303, 0
5326, 0
5349, 0
5370, 0
5393, 0
5416, 0
5439, 0
5460, 0
5481, 0
5504, 0
5527, 0
5623, 2
5646, 0
5669, 0
5785, 2
5838, 1
5859, 0
5880, 0
5903, 0
6058, 4
